Motor Speed (RPM),Engine Speed (RPM),Throttle (%),Intake Temperature (C),Engine Coolant Temperature 1 (C),Engine Coolant Temperature 2 (C),Barometric Pressure (kpa),Fuel Trim,Fuel Consumption (g/min),Fuel Consumed (g),Bus Voltage (V),Battery Current (A),Power Generated (W),Inverter Temperature (C),Target Fuel Pressure (bar),Fuel Pressure (bar),Fuel Pump Speed (RPM),Cooling Pump Speed (RPM),alert
3591.7,3582.0,13.0,26.0,59.0,57.0,97.0,1.0,6.6,19.0,48.56,-3.7699999999999996,126.00000000000011,31.0,1.0,1.0,1178.0,5724.0,0
3606.9,3494.0,13.0,26.0,59.0,57.0,97.0,1.0,6.4,19.0,48.56,-6.95,201.0,31.0,1.0,1.0,1190.0,5724.0,0
3440.2,3481.0,13.0,26.0,59.0,57.0,97.0,1.0,6.4,19.0,48.99,0.46,152.0,31.0,1.0,1.0,1088.0,5760.0,0
3529.1,3372.0,13.0,26.0,59.0,57.0,97.0,1.0,6.2,19.0,48.88,-2.9299999999999997,79.0,31.0,1.0,1.0,1135.0,5760.0,0
3379.9,3467.0,13.0,26.0,59.0,57.0,97.0,1.0,6.3,19.0,48.88,3.1100000000000003,24.0,31.0,1.0,1.0,967.0,5580.0,0
3354.5,3494.0,14.0,26.0,59.0,57.0,97.0,1.0,6.2,20.0,48.95,-1.0,44.0,31.0,1.0,1.0,1181.0,5580.0,0
3539.4,3602.0,14.0,26.0,59.0,57.0,97.0,1.0,6.6,20.0,48.51,-2.76,112.0,31.0,1.0,1.0,1157.0,5892.0,0
3524.2,3460.0,13.0,26.0,59.0,57.0,97.0,1.0,6.3,20.0,48.51,-3.59,-28.0,31.0,1.0,1.0,986.0,5892.0,0
3299.9,3449.0,13.0,26.0,59.0,57.0,97.0,1.0,6.4,20.0,48.73,-2.7699999999999996,59.0,31.0,1.0,1.0,1136.0,5592.0,0
3423.8,3458.0,13.0,26.0,58.0,57.0,97.0,1.0,6.2,20.0,48.73,0.28,40.0,31.0,1.0,1.0,1071.0,5592.0,0
3460.8,3468.0,13.0,26.0,58.0,57.0,97.0,1.0,6.3,20.0,48.66,-0.8200000000000001,74.00000000000011,31.0,1.0,1.0,1177.0,5676.0,0
3483.0,3443.0,14.0,26.0,58.0,57.0,97.0,1.0,6.2,20.0,49.06,0.79,58.0,31.0,1.0,1.0,1177.0,5676.0,0
3512.4,3476.0,14.0,26.0,58.0,57.0,97.0,1.0,6.7,20.0,49.06,1.06,101.0,31.0,1.0,1.0,1001.0,5964.0,0
3572.1,3450.0,14.0,26.0,58.0,57.0,97.0,1.0,6.6,20.0,48.92,-1.46,100.0,31.0,1.0,1.0,1205.0,5964.0,0
3664.3,3575.0,13.0,26.0,58.0,57.0,97.0,1.0,6.8,20.0,48.92,-2.8000000000000007,191.0,31.0,1.0,1.0,1213.0,5400.0,0
3628.1,3526.0,14.0,26.0,58.0,57.0,97.0,1.0,6.8,20.0,48.92,-5.65,29.0,31.0,1.0,1.0,978.0,5400.0,0
3536.2,3574.0,14.0,26.0,58.0,57.0,97.0,1.0,7.0,20.0,48.64,-2.710000000000001,62.0,31.0,1.0,1.0,1170.0,5964.0,0
3609.4,3441.0,13.0,26.0,58.0,57.0,96.0,1.0,6.4,20.0,48.64,-5.32,130.0,31.0,1.0,1.0,1196.0,5964.0,0
3457.7,3487.0,14.0,26.0,58.0,57.0,96.0,1.0,6.4,20.0,49.3,-3.8999999999999995,86.0,31.0,1.0,1.0,1095.0,5808.0,0
3466.1,3451.0,14.0,26.0,58.0,56.0,96.0,1.0,6.1,20.0,49.06,-0.08999999999999997,91.00000000000011,31.0,1.0,1.0,1143.0,5808.0,0
3437.5,3456.0,14.0,26.0,58.0,56.0,96.0,1.0,6.3,20.0,48.86,-1.8700000000000003,61.0,31.0,1.0,1.0,975.0,5424.0,0
3611.6,3474.0,14.0,26.0,58.0,56.0,97.0,1.0,6.5,20.0,48.86,-5.4,3.0000000000001137,31.0,1.0,1.0,1155.0,5424.0,0
3376.2,3504.0,13.0,26.0,58.0,56.0,97.0,1.0,6.4,20.0,48.79,-2.3899999999999997,9.0,31.0,1.0,1.0,1191.0,5964.0,0
3507.0,3500.0,13.0,26.0,58.0,56.0,97.0,1.0,6.5,20.0,48.79,-4.06,185.0,31.0,1.0,1.0,961.0,5964.0,0
3330.4,3410.0,13.0,26.0,58.0,56.0,97.0,1.0,5.8,20.0,48.46,2.49,28.0,31.0,1.0,1.0,1139.0,5880.0,0
3463.2,3408.0,14.0,26.0,58.0,56.0,97.0,1.0,6.3,20.0,48.45,0.52,20.000000000000114,31.0,1.0,1.0,1109.0,5880.0,0
3541.0,3484.0,14.0,26.0,58.0,56.0,97.0,1.0,6.7,20.0,48.45,-3.4299999999999997,154.0,31.0,1.0,1.0,1165.0,5664.0,0
3426.7,3452.0,14.0,26.0,57.0,56.0,97.0,1.0,6.4,20.0,48.71,2.02,99.0,31.0,1.0,1.0,1155.0,5664.0,0
3526.0,3478.0,14.0,26.0,57.0,56.0,97.0,1.0,7.0,20.0,48.47,4.23,46.0,31.0,1.0,1.0,991.0,5628.0,0
3497.0,3460.0,14.0,26.0,57.0,56.0,96.0,1.0,6.5,20.0,48.47,-0.99,18.999999999999886,31.0,1.0,1.0,1153.0,5628.0,0
3529.6,3435.0,14.0,26.0,57.0,56.0,96.0,1.0,6.4,20.0,49.33,0.04999999999999999,24.0,31.0,1.0,1.0,998.0,5232.0,0
3604.9,3502.0,14.0,26.0,57.0,56.0,96.0,1.0,6.4,20.0,49.33,-5.97,119.0,31.0,1.0,1.0,1199.0,5232.0,0
3500.6,3465.0,13.0,26.0,57.0,56.0,96.0,1.0,6.5,20.0,48.83,-5.36,106.99999999999989,31.0,1.0,1.0,1167.0,5568.0,0
3470.2,3430.0,14.0,26.0,57.0,55.0,97.0,1.0,6.7,20.0,48.8,-0.8499999999999999,-19.0,31.0,1.0,1.0,997.0,5568.0,0
3586.3,3603.0,14.0,26.0,57.0,55.0,97.0,1.0,7.1,20.0,48.8,-5.89,140.9999999999999,31.0,1.0,1.0,1173.0,5736.0,0
3548.4,3396.0,14.0,26.0,57.0,55.0,97.0,1.0,6.6,20.0,48.92,-2.3599999999999994,48.0,31.0,1.0,1.0,1205.0,5736.0,0
3302.1,3560.0,14.0,26.0,57.0,55.0,97.0,1.0,6.7,20.0,48.8,-1.16,59.0,31.0,1.0,1.0,1003.0,5256.0,0
3487.9,3513.0,14.0,26.0,57.0,55.0,97.0,1.0,7.2,20.0,48.8,-0.26,82.0,31.0,1.0,1.0,1200.0,5256.0,0
3408.0,3528.0,14.0,26.0,57.0,55.0,97.0,1.0,7.0,20.0,48.71,-0.22999999999999998,195.0,31.0,1.0,1.0,1199.0,5520.0,0
3370.4,3461.0,13.0,26.0,56.0,55.0,97.0,1.0,6.3,20.0,48.71,-1.95,130.0,31.0,1.0,1.0,1007.0,5520.0,0
3356.8,3408.0,14.0,26.0,56.0,55.0,97.0,1.0,6.6,20.0,49.08,-0.57,0.9999999999998863,31.0,1.0,1.0,1182.0,5196.0,0
3351.8,3401.0,13.0,26.0,56.0,55.0,97.0,1.0,6.5,20.0,49.02,1.32,85.0,31.0,1.0,1.0,1192.0,5196.0,0
3452.5,3489.0,13.0,26.0,56.0,55.0,97.0,1.0,6.5,21.0,49.02,0.10999999999999999,62.0,31.0,1.0,1.0,1049.0,5676.0,0
3405.7,3489.0,14.0,26.0,56.0,55.0,97.0,1.0,6.4,21.0,49.49,2.4000000000000004,47.0,31.0,1.0,1.0,1179.0,5676.0,0
3510.0,3423.0,13.0,26.0,56.0,55.0,97.0,1.0,6.3,21.0,49.01,2.16,52.0,31.0,1.0,1.0,1014.0,5556.0,0
3516.0,3520.0,14.0,26.0,56.0,55.0,96.0,1.0,6.5,21.0,49.01,-2.2799999999999994,89.99999999999989,31.0,1.0,1.0,1094.0,5556.0,0
3506.8,3454.0,14.0,26.0,56.0,55.0,96.0,1.0,6.5,21.0,49.02,-1.0,49.0,31.0,1.0,1.0,1182.0,5652.0,0
3529.9,3510.0,13.0,26.0,56.0,55.0,96.0,1.0,6.6,21.0,48.67,-3.24,63.0,31.0,1.0,1.0,973.0,5652.0,0
3619.6,3471.0,14.0,26.0,56.0,55.0,96.0,1.0,6.3,21.0,48.67,-4.24,115.0,31.0,1.0,1.0,1160.0,5292.0,0
3594.8,3510.0,13.0,26.0,56.0,54.0,96.0,1.0,6.3,21.0,48.57,-4.75,129.0,31.0,1.0,1.0,1175.0,5292.0,0
3614.4,3523.0,14.0,26.0,56.0,54.0,96.0,1.0,6.4,21.0,48.92,-4.430000000000001,87.99999999999989,31.0,1.0,1.0,1108.0,5364.0,0
3550.9,3473.0,14.0,26.0,56.0,54.0,96.0,1.0,6.4,21.0,48.92,-1.32,5.0,31.0,1.0,1.0,1150.0,5364.0,0
3318.0,3444.0,14.0,26.0,56.0,54.0,96.0,1.0,6.4,21.0,48.83,-3.0,75.0,31.0,1.0,1.0,979.0,5556.0,0
3406.7,3440.0,14.0,26.0,56.0,54.0,96.0,1.0,6.4,21.0,48.83,-2.76,22.0,31.0,1.0,1.0,1151.0,5556.0,0
3505.7,3338.0,14.0,26.0,56.0,54.0,96.0,1.0,6.4,21.0,48.32,-2.04,64.0,31.0,1.0,1.0,1173.0,5832.0,0
3569.5,3432.0,14.0,26.0,55.0,54.0,96.0,1.0,6.8,21.0,48.74,-3.51,113.0,31.0,1.0,1.0,1050.0,5832.0,0
3480.4,3433.0,14.0,26.0,55.0,54.0,96.0,1.0,6.4,21.0,48.74,-3.24,65.0,31.0,1.0,1.0,1172.0,5436.0,0
3499.9,3482.0,13.0,26.0,55.0,54.0,97.0,1.0,6.4,21.0,49.3,-3.7199999999999998,70.99999999999989,31.0,1.0,1.0,1131.0,5436.0,0
3451.9,3482.0,14.0,26.0,55.0,54.0,97.0,1.0,6.2,21.0,48.87,-0.74,77.0,31.0,1.0,1.0,979.0,6060.0,0
3418.2,3470.0,14.0,26.0,55.0,54.0,97.0,1.0,6.6,21.0,48.87,-0.27,-42.0,31.0,1.0,1.0,1180.0,6060.0,0
3496.0,3536.0,14.0,26.0,55.0,54.0,97.0,1.0,6.7,21.0,48.51,1.23,91.00000000000011,31.0,1.0,1.0,1112.0,5268.0,0
3420.2,3426.0,13.0,26.0,55.0,54.0,97.0,1.0,6.2,21.0,48.51,0.94,35.0,31.0,1.0,1.0,1012.0,5268.0,0
3548.2,3538.0,13.0,26.0,55.0,54.0,97.0,1.0,6.3,21.0,48.8,0.09999999999999998,60.0,31.0,1.0,1.0,1134.0,5388.0,0
3547.5,3564.0,14.0,26.0,55.0,54.0,97.0,1.0,6.4,21.0,48.32,-2.21,44.0,31.0,1.0,1.0,1023.0,5388.0,0
3575.3,3487.0,13.0,26.0,55.0,54.0,97.0,1.0,6.6,21.0,48.32,-4.73,111.0,31.0,1.0,1.0,1194.0,5712.0,0
3556.7,3579.0,14.0,26.0,55.0,53.0,97.0,1.0,7.0,21.0,48.86,-3.2699999999999996,85.0,31.0,1.0,1.0,1164.0,5712.0,0
3458.8,3512.0,14.0,26.0,55.0,53.0,97.0,1.0,6.5,21.0,48.8,-4.07,63.0,31.0,1.0,1.0,989.0,5676.0,0
3441.6,3534.0,14.0,26.0,55.0,53.0,97.0,1.0,6.8,21.0,48.8,-1.95,92.00000000000011,31.0,1.0,1.0,1198.0,5676.0,0
3528.5,3516.0,14.0,26.0,55.0,53.0,97.0,1.0,6.8,21.0,49.01,-2.7,123.0,31.0,1.0,1.0,1210.0,5160.0,0
3348.3,3401.0,14.0,26.0,55.0,53.0,97.0,1.0,6.5,21.0,48.89,2.17,81.0,31.0,1.0,1.0,983.0,5160.0,0
3526.8,3478.0,14.0,26.0,55.0,53.0,97.0,1.0,6.8,21.0,48.89,-1.8800000000000001,123.0,31.0,1.0,1.0,1173.0,5700.0,0
3436.5,3483.0,14.0,26.0,55.0,53.0,97.0,1.0,6.6,21.0,48.73,2.2,75.0,31.0,1.0,1.0,1200.0,5700.0,0
3538.1,3435.0,14.0,26.0,55.0,53.0,97.0,1.0,6.6,21.0,48.81,-4.19,84.0,31.0,1.0,1.0,1042.0,5100.0,0
3492.0,3389.0,14.0,26.0,55.0,53.0,97.0,1.0,6.2,21.0,48.81,-1.7699999999999998,25.0,31.0,1.0,1.0,1180.0,5100.0,0
3580.2,3400.0,13.0,26.0,55.0,53.0,97.0,1.0,6.4,21.0,49.29,-3.9799999999999995,94.0,31.0,1.0,1.0,1062.0,5316.0,0
3501.7,3387.0,14.0,26.0,55.0,53.0,97.0,1.0,6.3,21.0,49.29,-2.91,39.000000000000114,31.0,1.0,1.0,1067.0,5316.0,0
3502.4,3504.0,14.0,26.0,55.0,53.0,97.0,1.0,6.5,21.0,48.82,-2.37,20.000000000000114,31.0,1.0,1.0,1156.0,5676.0,0
3609.2,3541.0,14.0,26.0,55.0,53.0,97.0,1.0,7.0,21.0,48.73,-1.59,133.0,31.0,1.0,1.0,1022.0,5676.0,0
3607.9,3620.0,14.0,26.0,54.0,53.0,97.0,1.0,7.3,21.0,48.73,-4.74,144.0000000000001,31.0,1.0,1.0,1205.0,5148.0,0
3533.1,3507.0,14.0,26.0,54.0,53.0,97.0,1.0,6.5,22.0,49.34,-4.879999999999999,121.0,31.0,1.0,1.0,1150.0,5148.0,0
3483.3,3542.0,14.0,26.0,54.0,53.0,97.0,1.0,6.5,22.0,49.01,-2.95,123.0,31.0,1.0,1.0,982.0,5448.0,0
3478.4,3426.0,14.0,26.0,54.0,53.0,96.0,1.0,6.1,22.0,49.01,-2.3099999999999996,53.999999999999886,31.0,1.0,1.0,1151.0,5448.0,0
3368.0,3414.0,14.0,26.0,54.0,53.0,96.0,1.0,6.5,22.0,48.85,1.91,2.0000000000001137,31.0,1.0,1.0,1187.0,4932.0,0
3420.9,3542.0,13.0,26.0,54.0,53.0,96.0,1.0,6.4,22.0,48.85,-1.0,52.999999999999886,31.0,1.0,1.0,988.0,4932.0,0
3485.0,3561.0,13.0,26.0,54.0,52.0,96.0,1.0,6.7,22.0,48.75,1.29,92.00000000000011,31.0,1.0,1.0,1148.0,5640.0,0
3362.4,3450.0,13.0,26.0,54.0,52.0,97.0,1.0,6.0,22.0,48.57,0.94,56.000000000000114,31.0,1.0,1.0,1126.0,5640.0,0
3459.9,3374.0,13.0,26.0,54.0,52.0,97.0,1.0,6.2,22.0,48.57,0.87,48.0,31.0,1.0,1.0,1170.0,6048.0,0
3455.3,3455.0,14.0,26.0,54.0,52.0,97.0,1.0,6.4,22.0,48.7,3.0,39.000000000000114,31.0,1.0,1.0,1140.0,6048.0,0
3524.7,3498.0,13.0,26.0,54.0,52.0,97.0,1.0,6.4,22.0,48.87,-2.8000000000000007,28.0,31.0,1.0,1.0,974.0,5280.0,0
3588.7,3413.0,13.0,26.0,54.0,52.0,97.0,1.0,6.2,22.0,48.87,-3.66,137.0,31.0,1.0,1.0,1189.0,5280.0,0
3485.3,3432.0,14.0,26.0,54.0,52.0,97.0,1.0,6.2,22.0,48.59,-1.37,15.0,31.0,1.0,1.0,1097.0,5136.0,0
3593.7,3504.0,14.0,26.0,54.0,52.0,97.0,1.0,6.5,22.0,48.58,-2.9399999999999995,47.0,31.0,1.0,1.0,1042.0,5136.0,0
3468.1,3449.0,14.0,26.0,54.0,52.0,97.0,1.0,6.6,22.0,48.58,-2.1799999999999997,68.0,31.0,1.0,1.0,1155.0,5184.0,0
3472.0,3421.0,14.0,26.0,54.0,52.0,96.0,1.0,6.4,22.0,48.6,-4.83,106.99999999999989,31.0,1.0,1.0,1088.0,5184.0,0
3399.4,3481.0,14.0,26.0,54.0,52.0,96.0,1.0,6.5,22.0,49.13,2.66,46.0,31.0,1.0,1.0,1145.0,5328.0,0
3545.2,3477.0,14.0,26.0,54.0,52.0,96.0,1.0,6.6,22.0,49.13,-6.08,155.0,31.0,1.0,1.0,1147.0,5328.0,0
3425.5,3424.0,14.0,26.0,54.0,52.0,96.0,1.0,6.6,22.0,49.02,-0.8699999999999999,106.99999999999989,31.0,1.0,1.0,975.0,5856.0,0
3601.4,3439.0,14.0,26.0,54.0,52.0,97.0,1.0,6.5,22.0,49.02,-4.49,103.0,31.0,1.0,1.0,1157.0,5856.0,0
3388.4,3409.0,13.0,26.0,53.0,52.0,97.0,1.0,6.7,22.0,49.51,3.01,57.0,31.0,1.0,1.0,1197.0,5628.0,0
3463.5,3348.0,14.0,26.0,53.0,52.0,97.0,1.0,6.4,22.0,49.23,-4.0,89.99999999999989,31.0,1.0,1.0,972.0,5628.0,0
3635.9,3392.0,14.0,26.0,53.0,52.0,97.0,1.0,6.5,22.0,49.23,-2.8199999999999994,62.0,31.0,1.0,1.0,1185.0,5736.0,0
3483.8,3512.0,14.0,26.0,53.0,52.0,97.0,1.0,6.4,22.0,48.7,-0.56,47.0,31.0,1.0,1.0,1194.0,5736.0,0
3538.3,3465.0,14.0,26.0,53.0,52.0,97.0,1.0,6.9,22.0,48.54,-3.2699999999999996,35.999999999999886,31.0,1.0,1.0,1005.0,5688.0,0
3383.3,3384.0,14.0,26.0,53.0,52.0,97.0,1.0,6.3,22.0,48.54,2.37,18.999999999999886,31.0,1.0,1.0,1201.0,5688.0,0
3691.3,3610.0,14.0,26.0,53.0,52.0,97.0,1.0,6.7,22.0,49.18,-6.09,99.0,31.0,1.0,1.0,1153.0,5388.0,0
3497.1,3436.0,14.0,26.0,53.0,52.0,97.0,1.0,6.5,22.0,49.18,0.86,17.0,31.0,1.0,1.0,994.0,5388.0,0
3441.0,3587.0,14.0,26.0,53.0,51.0,97.0,1.0,6.7,22.0,48.9,-4.579999999999999,70.99999999999989,31.0,1.0,1.0,1161.0,5316.0,0
3589.9,3495.0,14.0,26.0,53.0,51.0,97.0,1.0,6.7,22.0,49.05,-5.19,96.0,31.0,1.0,1.0,1196.0,5316.0,0
3300.5,3394.0,14.0,26.0,53.0,51.0,97.0,1.0,6.4,22.0,49.05,-0.04999999999999999,53.999999999999886,31.0,1.0,1.0,1064.0,5616.0,0
3495.5,3504.0,14.0,26.0,53.0,51.0,97.0,1.0,6.7,22.0,48.72,-4.54,145.0000000000001,31.0,1.0,1.0,1157.0,5616.0,0
3485.8,3461.0,13.0,26.0,53.0,51.0,97.0,1.0,6.3,22.0,49.14,0.08000000000000007,91.00000000000011,31.0,1.0,1.0,985.0,5388.0,0
3334.2,3470.0,14.0,26.0,53.0,51.0,97.0,1.0,6.4,22.0,49.14,-1.68,56.000000000000114,31.0,1.0,1.0,1115.0,5388.0,0
3534.0,3394.0,14.0,26.0,53.0,51.0,97.0,1.0,6.2,22.0,48.84,1.01,127.00000000000011,31.0,1.0,1.0,1183.0,5880.0,0
3423.8,3380.0,14.0,26.0,53.0,51.0,97.0,1.0,6.2,22.0,48.88,0.43,86.0,31.0,1.0,1.0,977.0,5880.0,0
3419.5,3451.0,13.0,26.0,53.0,51.0,97.0,1.0,6.1,22.0,48.88,1.17,65.0,31.0,1.0,1.0,1161.0,5712.0,0
3440.5,3498.0,14.0,26.0,53.0,51.0,97.0,1.0,6.4,22.0,48.95,-2.3599999999999994,52.0,31.0,1.0,1.0,1141.0,5712.0,0
3450.6,3493.0,13.0,26.0,53.0,51.0,97.0,1.0,6.3,23.0,48.92,3.5200000000000005,17.999999999999886,31.0,1.0,1.0,1151.0,5664.0,0
3379.7,3597.0,13.0,26.0,53.0,51.0,97.0,1.0,6.7,23.0,48.92,-1.05,36.999999999999886,31.0,1.0,1.0,1153.0,5664.0,0
3629.8,3466.0,13.0,26.0,53.0,51.0,96.0,1.0,6.1,23.0,48.89,-4.56,159.9999999999999,31.0,1.0,1.0,982.0,5496.0,0
3559.2,3416.0,14.0,26.0,53.0,51.0,96.0,1.0,6.1,23.0,48.89,-2.2199999999999998,158.9999999999999,31.0,1.0,1.0,1184.0,5496.0,0
3483.2,3526.0,14.0,26.0,53.0,51.0,96.0,1.0,6.7,23.0,48.58,-2.5999999999999996,28.0,31.0,1.0,1.0,1116.0,4872.0,0
3587.7,3430.0,14.0,26.0,53.0,51.0,96.0,1.0,6.3,23.0,48.94,-2.6399999999999997,108.00000000000011,31.0,1.0,1.0,1025.0,4872.0,0
3459.9,3496.0,14.0,26.0,53.0,51.0,97.0,1.0,6.9,23.0,48.94,-2.9699999999999998,74.00000000000011,31.0,1.0,1.0,1160.0,5628.0,0
3621.4,3513.0,14.0,26.0,53.0,51.0,97.0,1.0,6.7,23.0,48.71,-5.12,138.0,31.0,1.0,1.0,1159.0,5628.0,0
3431.6,3460.0,14.0,26.0,53.0,51.0,97.0,1.0,6.4,23.0,48.62,-1.36,49.0,31.0,1.0,1.0,1156.0,5220.0,0
3565.7,3449.0,14.0,26.0,53.0,51.0,97.0,1.0,6.6,23.0,48.62,-5.58,132.0,31.0,1.0,1.0,1026.0,5220.0,0
3475.9,3456.0,14.0,26.0,53.0,51.0,97.0,1.0,6.6,23.0,48.91,1.76,80.0,31.0,1.0,1.0,1196.0,4908.0,0
3476.0,3416.0,14.0,26.0,53.0,51.0,97.0,1.0,6.4,23.0,48.91,-4.6,135.0,31.0,1.0,1.0,1162.0,4908.0,0
3500.5,3407.0,13.0,26.0,53.0,51.0,97.0,1.0,6.2,23.0,48.97,-1.52,123.99999999999989,31.0,1.0,1.0,980.0,6156.0,0
3334.3,3468.0,14.0,26.0,53.0,51.0,97.0,1.0,6.5,23.0,49.47,-4.0,57.0,31.0,1.0,1.0,1186.0,6156.0,0
3479.7,3510.0,14.0,26.0,53.0,51.0,97.0,1.0,6.5,23.0,49.47,0.23,57.0,31.0,1.0,1.0,1134.0,5292.0,0
3486.3,3464.0,14.0,26.0,53.0,51.0,97.0,1.0,6.5,23.0,48.8,-1.97,38.000000000000114,31.0,1.0,1.0,994.0,5292.0,0
3394.7,3496.0,13.0,26.0,53.0,51.0,97.0,1.0,6.2,23.0,48.62,-2.8000000000000007,112.0,31.0,1.0,1.0,1160.0,5640.0,0
3357.8,3523.0,13.0,26.0,53.0,51.0,97.0,1.0,6.4,23.0,48.62,2.3,-18.0,31.0,1.0,1.0,1150.0,5640.0,0
3554.4,3513.0,14.0,26.0,53.0,51.0,97.0,1.0,6.4,23.0,48.92,-0.72,106.99999999999989,31.0,1.0,1.0,1152.0,5748.0,0
3414.9,3602.0,13.0,26.0,53.0,51.0,97.0,1.0,6.5,23.0,49.1,0.98,24.0,31.0,1.0,1.0,1149.0,5748.0,0
3570.2,3554.0,13.0,26.0,53.0,51.0,97.0,1.0,6.5,23.0,49.1,-2.16,124.99999999999989,31.0,1.0,1.0,983.0,5340.0,0
3496.3,3442.0,13.0,26.0,53.0,51.0,97.0,1.0,6.4,23.0,48.78,-2.0999999999999996,33.0,31.0,1.0,1.0,1164.0,5340.0,0
3571.4,3492.0,13.0,26.0,53.0,51.0,97.0,1.0,6.1,23.0,48.49,-1.86,9.0,31.0,1.0,1.0,1013.0,5832.0,0
3570.2,3500.0,13.0,26.0,53.0,51.0,97.0,1.0,6.3,23.0,48.49,-2.09,43.0,31.0,1.0,1.0,1100.0,5832.0,0
3535.9,3496.0,14.0,26.0,53.0,51.0,97.0,1.0,6.4,23.0,48.94,-4.62,106.99999999999989,31.0,1.0,1.0,1199.0,5436.0,0
3495.7,3621.0,14.0,26.0,53.0,51.0,97.0,1.0,6.7,23.0,48.94,-2.8999999999999995,78.0,31.0,1.0,1.0,982.0,5436.0,0
3462.2,3498.0,13.0,26.0,53.0,51.0,97.0,1.0,6.3,23.0,48.76,-3.58,116.0,31.0,1.0,1.0,1180.0,5292.0,0
3349.1,3426.0,13.0,26.0,53.0,51.0,97.0,1.0,6.3,23.0,48.77,-0.6300000000000001,79.0,31.0,1.0,1.0,1191.0,5292.0,0
3441.0,3385.0,14.0,26.0,53.0,51.0,97.0,1.0,6.2,23.0,48.77,-3.17,78.0,31.0,1.0,1.0,1118.0,5460.0,0
3459.4,3440.0,13.0,26.0,53.0,51.0,97.0,1.0,6.2,23.0,49.09,0.57,35.999999999999886,31.0,1.0,1.0,1143.0,5460.0,0
3481.4,3508.0,14.0,26.0,53.0,51.0,97.0,1.0,6.3,23.0,49.19,-0.03999999999999998,84.0,31.0,1.0,1.0,971.0,5352.0,0
3337.7,3365.0,13.0,26.0,53.0,51.0,97.0,1.0,6.6,23.0,49.19,-0.48,57.0,31.0,1.0,1.0,1176.0,5352.0,0
3486.6,3552.0,14.0,26.0,54.0,51.0,97.0,1.0,6.8,23.0,48.91,-1.8999999999999997,95.0,31.0,1.0,1.0,1197.0,5628.0,0
3513.9,3542.0,13.0,26.0,54.0,51.0,97.0,1.0,6.6,23.0,48.91,-1.8,115.0,31.0,1.0,1.0,978.0,5628.0,0
3455.5,3500.0,14.0,26.0,54.0,52.0,97.0,1.0,6.3,23.0,49.31,0.4,40.0,31.0,1.0,1.0,1167.0,5748.0,0
3443.1,3433.0,14.0,26.0,54.0,52.0,97.0,1.0,6.3,23.0,48.91,2.07,50.0,31.0,1.0,1.0,1183.0,5748.0,0
3481.0,3373.0,14.0,26.0,54.0,52.0,97.0,1.0,6.5,23.0,48.91,1.19,0.9999999999998863,31.0,1.0,1.0,1111.0,5472.0,0
3494.9,3529.0,14.0,26.0,54.0,52.0,97.0,1.0,6.4,23.0,48.93,-3.42,93.0,31.0,1.0,1.0,1169.0,5472.0,0
3587.5,3486.0,13.0,26.0,54.0,52.0,97.0,1.0,6.4,24.0,48.76,-4.01,155.0,31.0,1.0,1.0,1020.0,5136.0,0
3598.5,3506.0,13.0,26.0,54.0,52.0,97.0,1.0,6.4,24.0,48.76,-5.13,140.9999999999999,31.0,1.0,1.0,1100.0,5136.0,0
3507.7,3477.0,13.0,26.0,54.0,52.0,97.0,1.0,6.4,24.0,48.88,-4.430000000000001,88.99999999999989,31.0,1.0,1.0,1168.0,5604.0,0
3504.1,3478.0,13.0,26.0,54.0,52.0,97.0,1.0,6.3,24.0,48.88,-2.6399999999999997,51.0,31.0,1.0,1.0,967.0,5604.0,0
3488.2,3535.0,13.0,26.0,54.0,52.0,96.0,1.0,6.3,24.0,48.88,-5.41,163.0,31.0,1.0,1.0,1166.0,5184.0,0
3466.2,3501.0,13.0,26.0,54.0,52.0,96.0,1.0,6.7,24.0,49.24,-2.1899999999999995,9.0,31.0,1.0,1.0,1168.0,5184.0,0
3424.4,3482.0,14.0,26.0,54.0,52.0,96.0,1.0,6.2,24.0,48.53,-2.33,28.0,31.0,1.0,1.0,1141.0,5628.0,0
3334.8,3478.0,14.0,26.0,54.0,52.0,96.0,1.0,6.5,24.0,48.53,3.6500000000000004,16.0,31.0,1.0,1.0,1142.0,5628.0,0
3558.1,3484.0,14.0,26.0,55.0,52.0,97.0,1.0,6.6,24.0,49.23,-3.8599999999999994,104.0,31.0,1.0,1.0,990.0,5472.0,0
3477.6,3528.0,15.0,26.0,55.0,52.0,97.0,1.0,7.2,24.0,49.23,2.99,149.0,31.0,1.0,1.0,1184.0,5472.0,0
3366.5,3474.0,16.0,26.0,55.0,53.0,97.0,1.0,8.0,24.0,47.97,2.99,116.0,31.0,1.0,1.0,1178.0,5184.0,0
3447.9,3485.0,18.0,26.0,55.0,53.0,97.0,1.0,8.7,24.0,47.98,3.2700000000000005,85.0,31.0,1.0,1.0,1243.0,5184.0,0
3465.5,3351.0,19.0,26.0,55.0,53.0,96.0,1.0,9.1,24.0,47.98,2.59,126.00000000000011,31.0,1.0,1.0,1261.0,5832.0,0
3514.5,3522.0,21.0,26.0,55.0,53.0,96.0,1.0,9.9,24.0,47.97,-0.09999999999999998,201.0,31.0,1.0,1.0,1243.0,5832.0,0
3528.2,3408.0,22.0,26.0,55.0,53.0,96.0,1.0,10.4,24.0,47.99,0.92,204.0,31.0,1.0,1.0,1265.0,5628.0,0
